,Price
2020-07-17,5.298190639970519
2020-07-18,5.298190639970519
2020-07-19,5.298190639970519
2020-07-20,5.262888465790444
2020-07-21,5.284736518855177
2020-07-22,5.286470949514801
2020-07-23,5.263645743766122
2020-07-24,5.220978995209434
2020-07-25,5.220978995209434
2020-07-26,5.220978995209434
2020-07-27,5.173756295295418
2020-07-28,5.199439872251567
2020-07-29,5.171138066576588
2020-07-30,5.157720181795848
2020-07-31,5.202692543913524
2020-08-01,5.202692543913524
2020-08-02,5.202692543913524
2020-08-03,5.397985505466159
2020-08-04,5.369163493428326
2020-08-05,5.279793637145314
2020-08-06,5.201765139417762
2020-08-07,5.2979941039184375
2020-08-08,5.2979941039184375
2020-08-09,5.2979941039184375
2020-08-10,5.28909102075912
2020-08-11,5.262315440363592
2020-08-12,5.174797322196291
2020-08-13,5.150984522785898
2020-08-14,5.123255128362609
2020-08-15,5.123255128362609
2020-08-16,5.123255128362609
2020-08-17,5.127247266920525
2020-08-18,5.08048581255374
2020-08-19,5.104930598206609
2020-08-20,5.0584141997297625
2020-08-21,5.0750061417516275
2020-08-22,5.0750061417516275
2020-08-23,5.0750061417516275
2020-08-24,5.08440732096794
2020-08-25,5.080193465176268
2020-08-26,5.081997297629283
2020-08-27,5.090799656061908
2020-08-28,5.05984399950866
2020-08-29,5.05984399950866
2020-08-30,5.05984399950866
2020-08-31,5.366177987962167
2020-09-01,5.422820292347378
2020-09-02,5.340531875690947
2020-09-03,5.347613315317529
2020-09-04,5.342310526962289
2020-09-05,5.342310526962289
2020-09-06,5.342310526962289
2020-09-07,5.352432133644514
2020-09-08,5.3447058100970395
2020-09-09,5.3489841542808
2020-09-10,5.373853334971134
2020-09-11,5.365065716742415
2020-09-12,5.365065716742415
2020-09-13,5.365065716742415
2020-09-14,5.365879498833068
2020-09-15,5.380616631863408
2020-09-16,5.410233386561847
2020-09-17,5.385162142242968
2020-09-18,5.399364328706548
2020-09-19,5.399364328706548
2020-09-20,5.399364328706548
2020-09-21,5.430692789583589
2020-09-22,5.465348237317283
2020-09-23,5.497639110674364
2020-09-24,5.518170372190149
2020-09-25,5.521661957990419
2020-09-26,5.521661957990419
2020-09-27,5.521661957990419
2020-09-28,6.031949391966588
2020-09-29,5.935014126028744
2020-09-30,5.999259918928878
2020-10-01,5.9844920771404
2020-10-02,5.912266306350571
2020-10-03,5.912266306350571
2020-10-04,5.912266306350571
2020-10-05,6.003390246898416
2020-10-06,6.044561478933791
2020-10-07,6.019931826556934
2020-10-08,6.026570445891168
2020-10-09,5.982164353273554
2020-10-10,5.982164353273554
2020-10-11,5.982164353273554
2020-10-12,5.910556442697458
2020-10-13,5.907480653482373
2020-10-14,5.923164230438521
2020-10-15,5.932158211521926
2020-10-16,5.96328215206977
2020-10-17,5.96328215206977
2020-10-18,5.96328215206977
2020-10-19,5.960395528804815
2020-10-20,5.921250460631372
2020-10-21,5.850571182901363
2020-10-22,5.907763174057242
2020-10-23,5.8816361626335825
2020-10-24,5.8816361626335825
2020-10-25,5.8816361626335825
2020-10-26,5.886650288662326
2020-10-27,5.883190025795357
2020-10-28,5.88795234000737
2020-10-29,5.907440732096794
2020-10-30,5.940941530524506
2020-10-31,5.940941530524506
2020-11-01,5.940941530524506
2020-11-02,5.349002579535684
2020-11-03,5.356680997420464
2020-11-04,5.326101830241985
2020-11-05,5.3428116938951
2020-11-06,5.264439258076403
2020-11-07,5.264439258076403
2020-11-08,5.264439258076403
2020-11-09,5.3075445276993
2020-11-10,5.33747328338042
2020-11-11,5.365563198624248
2020-11-12,5.46152192605331
2020-11-13,5.479759243336199
2020-11-14,5.479759243336199
2020-11-15,5.479759243336199
2020-11-16,5.49140154772141
2020-11-17,5.471315563198624
2020-11-18,5.48104041272571
2020-11-19,5.466122098022356
2020-11-20,5.480390615403514
2020-11-21,5.480390615403514
2020-11-22,5.480390615403514
2020-11-23,5.51865864144454
2020-11-24,5.499643778405601
2020-11-25,5.525257339393195
2020-11-26,5.525257339393195
2020-11-27,5.523404987102321
2020-11-28,5.523404987102321
2020-11-29,5.523404987102321
2020-11-30,6.279830487655079
2020-12-01,6.242763788232405
2020-12-02,6.285296646603611
2020-12-03,6.250598206608525
2020-12-04,6.39293452892765
2020-12-05,6.39293452892765
2020-12-06,6.39293452892765
2020-12-07,6.379625353150718
2020-12-08,6.387789583589239
2020-12-09,6.424802849772756
2020-12-10,6.475469843999509
2020-12-11,6.605430536789093
2020-12-12,6.605430536789093
2020-12-13,6.605430536789093
2020-12-14,6.61896388650043
2020-12-15,6.679826802604102
2020-12-16,6.619420218646359
2020-12-17,6.582268763051222
2020-12-18,6.612971379437415
2020-12-19,6.612971379437415
2020-12-20,6.612971379437415
2020-12-21,6.641142365802727
2020-12-22,6.679191745485812
2020-12-23,6.66115219260533
2020-12-24,6.672042746591329
2020-12-25,6.660658395774476
2020-12-26,6.660658395774476
2020-12-27,6.660658395774476
2020-12-28,6.656976784178847
2020-12-29,6.6398950988822
2020-12-30,6.613865864144453
2020-12-31,6.657790197764402
2021-01-01,6.680565778159931
2021-01-02,6.680565778159931
2021-01-03,6.680565778159931
2021-01-04,6.952889079965606
2021-01-05,6.491217295172583
2021-01-06,6.416268271711093
2021-01-07,6.664908487900748
2021-01-08,6.885339638865005
2021-01-09,6.885339638865005
2021-01-10,6.885339638865005
2021-01-11,6.9181501044097775
2021-01-12,7.118452892765017
2021-01-13,7.097484952708513
2021-01-14,7.046112271219752
2021-01-15,6.9542660606805065
2021-01-16,6.9542660606805065
2021-01-17,6.9542660606805065
2021-01-18,6.955106252303158
2021-01-19,6.840464316423043
2021-01-20,6.847838103427097
2021-01-21,6.820550300945828
2021-01-22,6.818890799656061
2021-01-23,6.818890799656061
2021-01-24,6.818890799656061
2021-01-25,6.8194791794619825
2021-01-26,6.827259550423781
2021-01-27,6.860562584449085
2021-01-28,6.863213978626705
2021-01-29,6.861616509028374
2021-01-30,6.861616509028374
2021-01-31,6.861616509028374
2021-02-01,6.640132661835155
2021-02-02,6.684634565778159
2021-02-03,6.502235597592433
2021-02-04,6.663789460754208
2021-02-05,6.781513327601033
2021-02-06,6.781513327601033
2021-02-07,6.781513327601033
2021-02-08,6.962556197027391
2021-02-09,6.946781722147156
2021-02-10,6.896948163616263
2021-02-11,6.799133398845352
2021-02-12,6.788883429554109
2021-02-13,6.788883429554109
2021-02-14,6.788883429554109
2021-02-15,6.783945461245548
2021-02-16,6.649206485689717
2021-02-17,6.667449944724234
2021-02-18,6.638551774966219
2021-02-19,6.688367522417392
2021-02-20,6.688367522417392
2021-02-21,6.688367522417392
2021-02-22,6.668099742046431
2021-02-23,6.656989313352167
2021-02-24,6.6388035867829505
2021-02-25,6.636577815993121
2021-02-26,6.702518118167302
2021-02-27,6.702518118167302
2021-02-28,6.702518118167302
2021-03-01,6.676317405724112
2021-03-02,6.719006878761823
2021-03-03,6.698813413585554
2021-03-04,6.685457560496254
2021-03-05,6.709114359415304
2021-03-06,6.709114359415304
2021-03-07,6.709114359415304
2021-03-08,6.796555091512098
2021-03-09,6.81159562707284
2021-03-10,6.801340744380298
2021-03-11,6.757829504974819
2021-03-12,6.791062523031568
2021-03-13,6.791062523031568
2021-03-14,6.791062523031568
2021-03-15,6.830602505834664
2021-03-16,6.8469027146542185
2021-03-17,6.9259286328460865
2021-03-18,7.019963149490233
2021-03-19,7.0421324161650904
2021-03-20,7.0421324161650904
2021-03-21,7.0421324161650904
2021-03-22,7.048575113622406
2021-03-23,7.093878516152807
2021-03-24,7.112222085738853
2021-03-25,7.14162879253163
2021-03-26,7.128351553863162
2021-03-27,7.128351553863162
2021-03-28,7.128351553863162
2021-03-29,7.360023338656184
2021-03-30,7.337919174548581
2021-03-31,7.339791180444663
2021-04-01,7.326157720181796
2021-04-02,7.333923965114851
2021-04-03,7.333923965114851
2021-04-04,7.333923965114851
2021-04-05,7.303721901486305
2021-04-06,7.280402898906769
2021-04-07,7.1174745117307445
2021-04-08,6.912549441100602
2021-04-09,6.969905417024934
2021-04-10,6.969905417024934
2021-04-11,6.969905417024934
2021-04-12,7.057723866846825
2021-04-13,7.0923965114850755
2021-04-14,7.104505588993981
2021-04-15,7.348212750276379
2021-04-16,7.347026163861933
2021-04-17,7.347026163861933
2021-04-18,7.347026163861933
2021-04-19,7.29667117061786
2021-04-20,7.2813634688613185
2021-04-21,7.306876305122221
2021-04-22,7.324300454489622
2021-04-23,7.2580272693772265
2021-04-24,7.2580272693772265
2021-04-25,7.2580272693772265
2021-04-26,7.283815256111043
2021-04-27,7.287811693895099
2021-04-28,7.262476354256234
2021-04-29,7.285383859476724
2021-04-30,7.330997420464317
2021-05-01,7.330997420464317
2021-05-02,7.330997420464317
2021-05-03,7.900120378331899
2021-05-04,8.02964132170495
2021-05-05,8.178646357941286
2021-05-06,8.31551652131188
2021-05-07,8.319960692789584
2021-05-08,8.319960692789584
2021-05-09,8.319960692789584
2021-05-10,8.490057118290137
2021-05-11,8.562596732588133
2021-05-12,8.733689964377842
2021-05-13,8.72333374278344
2021-05-14,8.643664783196169
2021-05-15,8.643664783196169
2021-05-16,8.643664783196169
2021-05-17,8.564528313475003
2021-05-18,8.501567375015355
2021-05-19,8.474290627687017
2021-05-20,8.502432747819679
2021-05-21,8.59516029971748
2021-05-22,8.59516029971748
2021-05-23,8.59516029971748
2021-05-24,8.592233140891782
2021-05-25,8.591053924579292
2021-05-26,8.653309175776933
2021-05-27,8.651198869917701
2021-05-28,8.672398968185725
2021-05-29,8.672398968185725
2021-05-30,8.672398968185725
2021-05-31,8.648073946689594
2021-06-01,9.644187446259675
2021-06-02,9.655423166687138
2021-06-03,10.173323301805675
2021-06-04,10.220765262252794
2021-06-05,10.220765262252794
2021-06-06,10.220765262252794
2021-06-07,10.675689104532612
2021-06-08,10.679915243827539
2021-06-09,10.915418867460998
2021-06-10,11.099987716496745
2021-06-11,11.168232403881586
2021-06-12,11.168232403881586
2021-06-13,11.168232403881586
2021-06-14,11.030739466895957
2021-06-15,10.937968308561603
2021-06-16,11.049776440240757
2021-06-17,11.117661220980223
2021-06-18,11.156181673013142
2021-06-19,11.156181673013142
2021-06-20,11.156181673013142
2021-06-21,11.064658518609507
2021-06-22,11.052527944969906
2021-06-23,11.055428080088442
2021-06-24,11.110588993981082
2021-06-25,11.154241493673997
2021-06-26,11.154241493673997
2021-06-27,11.154241493673997
2021-06-28,11.539457069156123
2021-06-29,11.881837612086967
2021-06-30,12.508104041272572
2021-07-01,12.67467264463825
2021-07-02,12.792698685665153
2021-07-03,12.792698685665153
2021-07-04,12.792698685665153
2021-07-05,12.79573516766982
2021-07-06,12.843439380911438
2021-07-07,12.978847807394668
2021-07-08,13.01920034393809
2021-07-09,13.114555951357326
2021-07-10,13.114555951357326
2021-07-11,13.114555951357326
2021-07-12,13.150841419972975
2021-07-13,13.713732956639234
2021-07-14,13.6287120746837
2021-07-15,13.711702493551162
2021-07-16,13.797815993121239
2021-07-17,13.797815993121239
2021-07-18,13.797815993121239
2021-07-19,13.863205994349586
2021-07-20,13.781862179093476
2021-07-21,13.83330610490112
2021-07-22,13.7948532121361
2021-07-23,13.817686402161895
2021-07-24,13.817686402161895
2021-07-25,13.817686402161895
2021-07-26,13.778317160054048
2021-07-27,13.79843385333497
2021-07-28,13.781375752364573
2021-07-29,13.672319125414568
2021-07-30,13.740012283503257
2021-07-31,13.740012283503257
2021-08-01,13.740012283503257
2021-08-02,14.471150964255004
2021-08-03,14.505624616140524
2021-08-04,14.640359906645376
2021-08-05,14.69571797076526
2021-08-06,15.010671293452893
2021-08-07,15.010671293452893
2021-08-08,15.010671293452893
2021-08-09,15.138311018302417
2021-08-10,15.309901731973959
2021-08-11,15.494014248863774
2021-08-12,15.595747451173075
2021-08-13,15.584482250337798
2021-08-14,15.584482250337798
2021-08-15,15.584482250337798
2021-08-16,15.827028620562585
2021-08-17,15.73856958604594
2021-08-18,15.745369733447982
2021-08-19,15.172739835401053
2021-08-20,15.382410023338656
2021-08-21,15.382410023338656
2021-08-22,15.382410023338656
2021-08-23,15.512879867338164
2021-08-24,15.568038324530155
2021-08-25,15.533812799410393
2021-08-26,15.571698808500184
2021-08-27,15.499342218400686
2021-08-28,15.499342218400686
2021-08-29,15.499342218400686
2021-08-30,15.526916226507801
2021-08-31,16.079083650657164
2021-09-01,16.381567375015354
2021-09-02,16.770703844736516
2021-09-03,17.081178602137328
2021-09-04,17.081178602137328
2021-09-05,17.081178602137328
2021-09-06,17.097417393440608
2021-09-07,17.510330426237562
2021-09-08,17.545579167178477
2021-09-09,17.619343446751017
2021-09-10,17.771156491831473
2021-09-11,17.771156491831473
2021-09-12,17.771156491831473
2021-09-13,17.886647831961678
2021-09-14,17.827472055030093
2021-09-15,17.600667608401917
2021-09-16,17.453207222699913
2021-09-17,17.673043852106623
2021-09-18,17.673043852106623
2021-09-19,17.673043852106623
2021-09-20,17.9191573516767
2021-09-21,17.926496130696474
2021-09-22,18.06731728288908
2021-09-23,18.048826925439133
2021-09-24,18.140384473651885
2021-09-25,18.140384473651885
2021-09-26,18.140384473651885
2021-09-27,21.1440996192114
2021-09-28,21.16635916963518
2021-09-29,22.238177128116938
2021-09-30,23.125404741432256
2021-10-01,24.74019407935143
2021-10-02,24.74019407935143
2021-10-03,24.74019407935143
2021-10-04,26.04888220120378
2021-10-05,29.015526348114484
2021-10-06,25.200646726446383
2021-10-07,25.20698317160054
2021-10-08,24.41542808008844
2021-10-09,24.41542808008844
2021-10-10,24.41542808008844
2021-10-11,25.534189902960325
2021-10-12,25.90095565655325
2021-10-13,25.95128055521435
2021-10-14,25.815163984768454
2021-10-15,25.409163493428323
2021-10-16,25.409163493428323
2021-10-17,25.409163493428323
2021-10-18,25.242785284363098
2021-10-19,25.01876919297384
2021-10-20,24.50660238299963
2021-10-21,24.143925807640336
2021-10-22,24.222383613806656
2021-10-23,24.222383613806656
2021-10-24,24.222383613806656
2021-10-25,24.77255803955288
2021-10-26,24.785431765139418
2021-10-27,24.640741309421447
2021-10-28,24.65929799778897
2021-10-29,24.572944969905418
2021-10-30,24.572944969905418
2021-10-31,24.572944969905418
2021-11-01,14.682855300331656
2021-11-02,14.833616877533473
2021-11-03,15.811263972484953
2021-11-04,15.732612701142365
2021-11-05,15.714433116324775
2021-11-06,15.714433116324775
2021-11-07,15.714433116324775
2021-11-08,16.745166441469106
2021-11-09,16.101805674978504
2021-11-10,15.24422675347009
2021-11-11,15.17722638496499
2021-11-12,14.960993735413341
2021-11-13,14.960993735413341
2021-11-14,14.960993735413341
2021-11-15,15.068947303771036
2021-11-16,15.372735536174917
2021-11-17,15.463026655202063
2021-11-18,15.63428018670925
2021-11-19,15.802472055030096
2021-11-20,15.802472055030096
2021-11-21,15.802472055030096
2021-11-22,15.995851860950742
2021-11-23,16.378209065225406
2021-11-24,16.38610244441715
2021-11-25,16.37142120132662
2021-11-26,15.710826679769072
2021-11-27,15.710826679769072
2021-11-28,15.710826679769072
2021-11-29,13.221044711951848
2021-11-30,12.105678049379684
2021-12-01,13.578798059206486
2021-12-02,13.502515047291489
2021-12-03,13.132981206240022
2021-12-04,13.132981206240022
2021-12-05,13.132981206240022
2021-12-06,13.275985751136224
2021-12-07,14.066941407689475
2021-12-08,14.565188551774966
2021-12-09,14.67147279204029
2021-12-10,14.731809360029478
2021-12-11,14.731809360029478
2021-12-12,14.731809360029478
2021-12-13,14.944297997788972
2021-12-14,15.379928755681119
2021-12-15,15.396228964500676
2021-12-16,15.962182164353273
2021-12-17,15.952217172337551
2021-12-18,15.952217172337551
2021-12-19,15.952217172337551
2021-12-20,16.19969905417025
2021-12-21,16.041813045080456
2021-12-22,15.978452278589852
2021-12-23,15.557437661220982
2021-12-24,15.569776440240757
2021-12-25,15.569776440240757
2021-12-26,15.569776440240757
2021-12-27,15.557437661220982
2021-12-28,15.526065593907383
2021-12-29,15.013496499201574
2021-12-30,15.020470458174671
2021-12-31,14.771889202800637
2022-01-01,14.771889202800637
2022-01-02,14.771889202800637
2022-01-03,12.937833190025795
2022-01-04,14.150385702002213
2022-01-05,14.912988576341975
2022-01-06,15.566969045571797
2022-01-07,14.971133767350446
2022-01-08,14.971133767350446
2022-01-09,14.971133767350446
2022-01-10,15.045878884657906
2022-01-11,14.587827048274168
2022-01-12,14.917614543667854
2022-01-13,15.931467878638987
2022-01-14,16.60480653482373
2022-01-15,16.60480653482373
2022-01-16,16.60480653482373
2022-01-17,16.614286328460874
2022-01-18,17.565090283748926
2022-01-19,17.514141383122464
2022-01-20,17.371821643532737
2022-01-21,17.541211153420953
2022-01-22,17.541211153420953
2022-01-23,17.541211153420953
2022-01-24,17.713472546370223
2022-01-25,17.84940117921631
2022-01-26,18.106709249477948
2022-01-27,18.253852720795972
2022-01-28,18.42465544773369
2022-01-29,18.42465544773369
2022-01-30,18.42465544773369
2022-01-31,19.484667117061786
2022-02-01,19.014734062154528
2022-02-02,19.27408180813168
2022-02-03,19.07211644761086
2022-02-04,19.632993489743274
2022-02-05,19.632993489743274
2022-02-06,19.632993489743274
2022-02-07,19.55298919051714
2022-02-08,20.01424886377595
2022-02-09,20.157228841665642
2022-02-10,20.206362854686155
2022-02-11,20.502591819186833
2022-02-12,20.502591819186833
2022-02-13,20.502591819186833
2022-02-14,20.801308193096673
2022-02-15,20.19359108217664
2022-02-16,19.831312492322812
2022-02-17,19.891708635302788
2022-02-18,20.06571674241494
2022-02-19,20.06571674241494
2022-02-20,20.06571674241494
2022-02-21,20.088441223436927
2022-02-22,20.494926913155634
2022-02-23,20.710468615649184
2022-02-24,21.06787863898784
2022-02-25,21.19646235106252
2022-02-26,21.19646235106252
2022-02-27,21.19646235106252
2022-02-28,27.87042746591328
2022-03-01,35.43183884043729
2022-03-02,48.146910698931336
2022-03-03,39.120961798304876
2022-03-04,48.71128669696598
2022-03-05,48.71128669696598
2022-03-06,48.71128669696598
2022-03-07,47.06763296892274
2022-03-08,49.38639233509397
2022-03-09,45.73931335216804
2022-03-10,40.624145682348605
2022-03-11,40.80073086844368
2022-03-12,40.80073086844368
2022-03-13,40.80073086844368
2022-03-14,39.96855423166687
2022-03-15,38.234221840068784
2022-03-16,34.51087090038079
2022-03-17,34.32809237194448
2022-03-18,36.68062891536666
2022-03-19,36.68062891536666
2022-03-20,36.68062891536666
2022-03-21,35.11779879621668
2022-03-22,35.96603611349957
2022-03-23,36.3841788478074
2022-03-24,36.2965237685788
2022-03-25,36.36839147524874
2022-03-26,36.36839147524874
2022-03-27,36.36839147524874
2022-03-28,30.200466773123694
2022-03-29,29.742451787249724
2022-03-30,29.88134135855546
2022-03-31,30.33342218400688
2022-04-01,29.43938091143594
2022-04-02,29.43938091143594
2022-04-03,29.43938091143594
2022-04-04,29.50962780985137
2022-04-05,33.14827171109201
2022-04-06,32.83905662695001
2022-04-07,31.88230438521066
2022-04-08,33.039505588993975
2022-04-09,33.039505588993975
2022-04-10,33.039505588993975
2022-04-11,33.85824837243582
2022-04-12,36.25657904434345
2022-04-13,36.25203783319002
2022-04-14,36.445455717970766
2022-04-15,36.516507185849406
2022-04-16,36.516507185849406
2022-04-17,36.516507185849406
2022-04-18,36.603347868812186
2022-04-19,36.69745485812554
2022-04-20,37.075442820292345
2022-04-21,37.00878270482742
2022-04-22,37.178298120624
2022-04-23,37.178298120624
2022-04-24,37.178298120624
2022-04-25,37.31595012897678
2022-04-26,37.48170187937599
2022-04-27,37.73392519346518
2022-04-28,37.73827908119396
2022-04-29,37.18766429185604
2022-04-30,37.18766429185604
2022-05-01,37.18766429185604
2022-05-02,30.29836260901609
2022-05-03,33.031150964255005
2022-05-04,36.030583466404615
2022-05-05,37.278958358923965
2022-05-06,37.123277238668464
2022-05-07,37.123277238668464
2022-05-08,37.123277238668464
2022-05-09,36.16337489251935
2022-05-10,36.50961798304877
2022-05-11,37.20593293207222
2022-05-12,38.497685173811576
2022-05-13,37.54817221471564
2022-05-14,37.54817221471564
2022-05-15,37.54817221471564
2022-05-16,38.27432072226999
2022-05-17,38.36139294926913
2022-05-18,38.59819432502149
2022-05-19,38.505638127994104
2022-05-20,38.952340007370104
2022-05-21,38.952340007370104
2022-05-22,38.952340007370104
2022-05-23,38.10988822012038
2022-05-24,37.86922982434591
2022-05-25,37.94128485444049
2022-05-26,37.84044343446751
2022-05-27,37.56331961675469
2022-05-28,37.56331961675469
2022-05-29,37.56331961675469
2022-05-30,37.38999385824837
2022-05-31,37.5660471686525
2022-06-01,37.30522048888343
2022-06-02,36.9634811448225
2022-06-03,37.06282397739835
2022-06-04,37.06282397739835
2022-06-05,37.06282397739835
2022-06-06,37.89669573762437
2022-06-07,37.442006510256725
2022-06-08,37.18935020267781
2022-06-09,37.21041272570937
2022-06-10,37.07741677926544
2022-06-11,37.07741677926544
2022-06-12,37.07741677926544
2022-06-13,37.46741800761577
2022-06-14,38.198648814641935
2022-06-15,38.569512344920774
2022-06-16,38.57270544159194
2022-06-17,39.241260287433974
2022-06-18,39.241260287433974
2022-06-19,39.241260287433974
2022-06-20,39.20004913401302
2022-06-21,40.30904065839578
2022-06-22,40.102382999631494
2022-06-23,40.48404372927158
2022-06-24,41.05534823731728
2022-06-25,41.05534823731728
2022-06-26,41.05534823731728
2022-06-27,42.877613315317525
2022-06-28,42.6738422798182
2022-06-29,42.8749785038693
2022-06-30,43.38567682102936
2022-07-01,43.223142120132664
2022-07-02,43.223142120132664
2022-07-03,43.223142120132664
2022-07-04,43.2411743029112
2022-07-05,45.38989681857265
2022-07-06,46.50055275764648
2022-07-07,46.53482373172829
2022-07-08,46.84333619948409
2022-07-09,46.84333619948409
2022-07-10,46.84333619948409
2022-07-11,47.699668345412114
2022-07-12,48.25974081808132
2022-07-13,48.14828645129592
2022-07-14,48.055030094582975
2022-07-15,46.80499938582484
2022-07-16,46.80499938582484
2022-07-17,46.80499938582484
2022-07-18,45.3666588871146
2022-07-19,44.55554600171969
2022-07-20,45.36386193342341
2022-07-21,45.01750399213856
2022-07-22,45.276194570691565
2022-07-23,45.276194570691565
2022-07-24,45.276194570691565
2022-07-25,46.496093845964864
2022-07-26,47.14485996806289
2022-07-27,46.85973836138067
2022-07-28,46.976292838717605
2022-07-29,46.745940302174176
2022-07-30,46.745940302174176
2022-07-31,46.745940302174176
2022-08-01,43.737882324038814
2022-08-02,43.93638865004299
2022-08-03,42.63152683945462
2022-08-04,39.24098575113623
2022-08-05,37.82601277484338
2022-08-06,37.82601277484338
2022-08-07,37.82601277484338
2022-08-08,37.75786144208328
2022-08-09,39.40171354870409
2022-08-10,40.943886500429926
2022-08-11,40.986997911804444
2022-08-12,41.65655324898661
2022-08-13,41.65655324898661
2022-08-14,41.65655324898661
2022-08-15,42.704958236088935
2022-08-16,42.90302358432625
2022-08-17,43.54526470949515
2022-08-18,44.347674118658645
2022-08-19,45.68618965729026
2022-08-20,45.68618965729026
2022-08-21,45.68618965729026
2022-08-22,46.537255865372806
2022-08-23,46.31991155877655
2022-08-24,45.466638005159076
2022-08-25,45.10861564918315
2022-08-26,44.97321889202801
2022-08-27,44.97321889202801
2022-08-28,44.97321889202801
2022-08-29,47.05052204888835
2022-08-30,44.40739958236089
2022-08-31,44.50635609875937
2022-09-01,45.56635548458421
2022-09-02,46.1346947549441
2022-09-03,46.1346947549441
2022-09-04,46.1346947549441
2022-09-05,46.24492199975432
2022-09-06,47.24006878761823
2022-09-07,44.20292347377472
2022-09-08,42.750865986979484
2022-09-09,41.339712566023834
2022-09-10,41.339712566023834
2022-09-11,41.339712566023834
2022-09-12,39.92373172828891
2022-09-13,41.388134135855545
2022-09-14,41.33860705073087
2022-09-15,41.37884780739467
2022-09-16,40.765047291487534
2022-09-17,40.765047291487534
2022-09-18,40.765047291487534
2022-09-19,40.924333619948406
2022-09-20,40.35556504114973
2022-09-21,40.88822012037833
2022-09-22,40.33829996314949
2022-09-23,41.43633460262867
2022-09-24,41.43633460262867
2022-09-25,41.43633460262867
2022-09-26,41.66601154649306
2022-09-27,41.92209188060435
2022-09-28,41.314641935880104
2022-09-29,41.06653052450559
2022-09-30,41.162369487777916
2022-10-01,41.162369487777916
2022-10-02,41.162369487777916
2022-10-03,39.24517872497236
2022-10-04,36.89841542808009
2022-10-05,36.50495946443926
2022-10-06,33.300829136469716
2022-10-07,33.02596732588134
2022-10-08,33.02596732588134
2022-10-09,33.02596732588134
2022-10-10,33.23086844368013
2022-10-11,33.679858739712564
2022-10-12,35.429062768701634
2022-10-13,34.36135609875936
2022-10-14,34.67918560373418
2022-10-15,34.67918560373418
2022-10-16,34.67918560373418
2022-10-17,33.63701633705933
2022-10-18,33.22889387053187
2022-10-19,33.551283626090154
2022-10-20,33.88846579044343
2022-10-21,33.592009581132544
2022-10-22,33.592009581132544
2022-10-23,33.592009581132544
2022-10-24,33.27238668468247
2022-10-25,33.17916717847931
2022-10-26,32.77828276624493
2022-10-27,33.07485444048643
2022-10-28,33.00993796830856
2022-10-29,33.00993796830856
2022-10-30,33.00993796830856
2022-10-31,27.456012774843387
2022-11-01,28.051080948286447
2022-11-02,28.922583220734552
2022-11-03,27.953838594767223
2022-11-04,26.58473651885518
2022-11-05,26.58473651885518
2022-11-06,26.58473651885518
2022-11-07,24.878159931212384
2022-11-08,23.49887913032797
2022-11-09,23.056037341849894
2022-11-10,23.417296400933548
2022-11-11,22.891634934283257
2022-11-12,22.891634934283257
2022-11-13,22.891634934283257
2022-11-14,23.188736027515045
2022-11-15,24.090197764402408
2022-11-16,23.394693526593784
2022-11-17,24.001013389018546
2022-11-18,24.98280309544282
2022-11-19,24.98280309544282
2022-11-20,24.98280309544282
2022-11-21,26.07809237194448
2022-11-22,25.404673258813414
2022-11-23,25.250383859476724
2022-11-24,25.221502272448102
2022-11-25,25.23594644392581
2022-11-26,25.23594644392581
2022-11-27,25.23594644392581
2022-11-28,29.63597838103427
2022-11-29,30.85566883675224
2022-11-30,32.57010195307702
2022-12-01,30.98206608524751
2022-12-02,31.53649305982066
2022-12-03,31.53649305982066
2022-12-04,31.53649305982066
2022-12-05,30.787249723621176
2022-12-06,31.262437047045818
2022-12-07,30.745252425991893
2022-12-08,29.828822012037833
2022-12-09,30.317897064242725
2022-12-10,30.317897064242725
2022-12-11,30.317897064242725
2022-12-12,29.314377840560127
2022-12-13,28.647488023584327
2022-12-14,27.539116816115957
2022-12-15,27.55889325635671
2022-12-16,26.72750399213856
2022-12-17,26.72750399213856
2022-12-18,26.72750399213856
2022-12-19,26.746173688736025
2022-12-20,26.437568480530647
2022-12-21,26.520230929861196
2022-12-22,26.545547230070017
2022-12-23,26.492101707406952
2022-12-24,26.492101707406952
2022-12-25,26.492101707406952
2022-12-26,26.438656184743888
2022-12-27,26.43303034025304
2022-12-28,26.37025795356836
2022-12-29,26.209587274290627
2022-12-30,26.149292470212504
2022-12-31,26.149292470212504
2023-01-01,26.149292470212504
2023-01-02,26.247271833927037
2023-01-03,21.49071060066331
2023-01-04,20.678460877042134
2023-01-05,20.688238545633215
2023-01-06,19.825760963026656
2023-01-07,19.825760963026656
2023-01-08,19.825760963026656
2023-01-09,19.589432502149613
2023-01-10,19.561761454366785
2023-01-11,18.856028129222455
2023-01-12,19.780386316177374
2023-01-13,19.164820046677313
2023-01-14,19.164820046677313
2023-01-15,19.164820046677313
2023-01-16,19.18557916717848
2023-01-17,19.355484584203413
2023-01-18,19.81515108709004
2023-01-19,19.892742906276872
2023-01-20,19.809249477951113
2023-01-21,19.809249477951113
2023-01-22,19.809249477951113
2023-01-23,19.478383490971623
2023-01-24,19.14892335093969
2023-01-25,18.69059943495885
2023-01-26,18.73549932440732
2023-01-27,18.932470826679772
2023-01-28,18.932470826679772
2023-01-29,18.932470826679772
2023-01-30,15.699247021250459
2023-01-31,15.439660361134997
2023-02-01,15.79661343815256
2023-02-02,15.380468615649184
